date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2010-02-16,0.022099118679761887,0.022099118679761887,0.06007162854075432,0.06007162854075432,0.022099118679761887,0.06007162854075432,0.04557532072067261,0.022099118679761887,0.022099118679761887,0.022099118679761887,0.022099118679761887,0.022099118679761887,0.022099118679761887,0.022099118679761887,0.022099118679761887,0.06007162854075432,0.022099118679761887,0.029032832011580467,0.022099118679761887,0.06007162854075432,0.022099118679761887,0.022099118679761887,0.022099118679761887,0.06007162854075432,0.022099118679761887,0.04703473299741745,0.06007162854075432,0.022099118679761887,0.06007162854075432
2010-02-17,0.04824192076921463,0.02443767338991165,0.02443767338991165,0.02443767338991165,0.02443767338991165,0.06642848253250122,0.02443767338991165,0.037016451358795166,0.03375869616866112,0.02443767338991165,0.028725283220410347,0.05831208452582359,0.02443767338991165,0.02443767338991165,0.02443767338991165,0.02443767338991165,0.02443767338991165,0.03015531599521637,0.02443767338991165,0.06642848253250122,0.024805083870887756,0.049759164452552795,0.02443767338991165,0.02443767338991165,0.06642848253250122,0.031102091073989868,0.02443767338991165,0.06483442336320877,0.027438873425126076
2010-02-18,0.0556473545730114,0.020471518859267235,0.0556473545730114,0.04274214431643486,0.0556473545730114,0.0556473545730114,0.020471518859267235,0.020471518859267235,0.020471518859267235,0.020471518859267235,0.020471518859267235,0.0556473545730114,0.020471518859267235,0.05137309432029724,0.0556473545730114,0.020471518859267235,0.020471518859267235,0.04505424574017525,0.030228465795516968,0.0556473545730114,0.020471518859267235,0.020471518859267235,0.042649488896131516,0.020471518859267235,0.0277233999222517,0.0556473545730114,0.020471518859267235,0.0284490454941988,0.020471518859267235
2010-02-19,0.026687560603022575,0.026046762242913246,0.026046762242913246,0.028760584071278572,0.033205606043338776,0.07080244272947311,0.028649240732192993,0.027658719569444656,0.026046762242913246,0.027554810047149658,0.035196736454963684,0.03932341933250427,0.026046762242913246,0.026046762242913246,0.026046762242913246,0.07080244272947311,0.026046762242913246,0.026046762242913246,0.026046762242913246,0.07080244272947311,0.026046762242913246,0.07080244272947311,0.026046762242913246,0.026046762242913246,0.026046762242913246,0.026046762242913246,0.026046762242913246,0.026046762242913246,0.053005363792181015
2010-02-22,0.021544815972447395,0.026178646832704544,0.021544815972447395,0.021544815972447395,0.022788003087043762,0.05856487900018692,0.021544815972447395,0.05856487900018692,0.021544815972447395,0.021544815972447395,0.021544815972447395,0.0561804436147213,0.021544815972447395,0.021688591688871384,0.05856487900018692,0.05856487900018692,0.021544815972447395,0.05856487900018692,0.021544815972447395,0.030683519318699837,0.05856487900018692,0.05856487900018692,0.021544815972447395,0.021544815972447395,0.021544815972447395,0.021544815972447395,0.030963119119405746,0.05856487900018692,0.04137125238776207
2010-02-23,0.05637243017554283,0.020738258957862854,0.020738258957862854,0.020738258957862854,0.05637243017554283,0.05637243017554283,0.020738258957862854,0.05079049617052078,0.042113035917282104,0.020738258957862854,0.020738258957862854,0.020738258957862854,0.02480647899210453,0.05637243017554283,0.03359850496053696,0.03925735875964165,0.035897232592105865,0.020738258957862854,0.020738258957862854,0.046652063727378845,0.020738258957862854,0.05637243017554283,0.020738258957862854,0.020738258957862854,0.020738258957862854,0.04194219037890434,0.020738258957862854,0.05637243017554283,0.05637243017554283
2010-02-24,0.027902141213417053,0.024228664115071297,0.024228664115071297,0.024228664115071297,0.05573573708534241,0.0658603385090828,0.024228664115071297,0.024228664115071297,0.024228664115071297,0.024228664115071297,0.024228664115071297,0.024428799748420715,0.0658603385090828,0.024228664115071297,0.024228664115071297,0.0658603385090828,0.04535365477204323,0.024598628282546997,0.024228664115071297,0.05614345893263817,0.024228664115071297,0.06164645403623581,0.02808464504778385,0.024228664115071297,0.03183416277170181,0.030530093237757683,0.05246135592460632,0.024228664115071297,0.024498548358678818
2010-02-25,0.023316780105233192,0.02324782684445381,0.02324782684445381,0.02324782684445381,0.063194140791893,0.063194140791893,0.063194140791893,0.02324782684445381,0.02324782684445381,0.02755720354616642,0.027630673721432686,0.02324782684445381,0.02324782684445381,0.063194140791893,0.03533463925123215,0.05391997471451759,0.032055262476205826,0.032092634588479996,0.02324782684445381,0.030726775527000427,0.02324782684445381,0.02324782684445381,0.02324782684445381,0.02324782684445381,0.032510899007320404,0.063194140791893,0.03252340108156204,0.04433625563979149,0.03305095061659813
2010-02-26,0.05919881537556648,0.021778028458356857,0.021778028458356857,0.05919881537556648,0.021778028458356857,0.05919881537556648,0.05919881537556648,0.05919881537556648,0.026510844007134438,0.021778028458356857,0.021778028458356857,0.021778028458356857,0.021778028458356857,0.03967127576470375,0.021778028458356857,0.02414821833372116,0.021778028458356857,0.021778028458356857,0.021778028458356857,0.021778028458356857,0.021778028458356857,0.05919881537556648,0.02532760053873062,0.021778028458356857,0.05919881537556648,0.04959384351968765,0.021778028458356857,0.03448736295104027,0.05919881537556648
2010-03-01,0.050753239542245865,0.022053146734833717,0.022053146734833717,0.022053146734833717,0.02391674742102623,0.022708624601364136,0.022053146734833717,0.05994666740298271,0.05214501544833183,0.022053146734833717,0.05994666740298271,0.022053146734833717,0.042725127190351486,0.022053146734833717,0.038885682821273804,0.022053146734833717,0.022053146734833717,0.022053146734833717,0.022053146734833717,0.0416652075946331,0.05994666740298271,0.036353908479213715,0.022053146734833717,0.022053146734833717,0.04822845011949539,0.033125780522823334,0.05994666740298271,0.02306785248219967,0.05994666740298271
2010-03-02,0.056351207196712494,0.020730450749397278,0.020730450749397278,0.026810945942997932,0.020730450749397278,0.056351207196712494,0.056351207196712494,0.020730450749397278,0.020730450749397278,0.020730450749397278,0.056351207196712494,0.056351207196712494,0.020730450749397278,0.04156767576932907,0.020730450749397278,0.026959072798490524,0.020730450749397278,0.056351207196712494,0.020730450749397278,0.056351207196712494,0.056351207196712494,0.030593998730182648,0.020730450749397278,0.020730450749397278,0.020730450749397278,0.020730450749397278,0.020730450749397278,0.055950675159692764,0.056351207196712494
2010-03-03,0.022475041449069977,0.022475041449069977,0.0405319407582283,0.022475041449069977,0.022475041449069977,0.061093494296073914,0.022475041449069977,0.022475041449069977,0.022475041449069977,0.022475041449069977,0.022475041449069977,0.023659663274884224,0.061093494296073914,0.022475041449069977,0.022475041449069977,0.022475041449069977,0.022475041449069977,0.048462193459272385,0.05471685156226158,0.061093494296073914,0.022475041449069977,0.022475041449069977,0.061093494296073914,0.022475041449069977,0.03516567870974541,0.05905664712190628,0.024633385241031647,0.061093494296073914,0.04870552569627762
2010-03-04,0.028020048514008522,0.024562472477555275,0.02869803085923195,0.030964793637394905,0.024562472477555275,0.06676772236824036,0.03576174005866051,0.024562472477555275,0.024562472477555275,0.024562472477555275,0.024562472477555275,0.024562472477555275,0.024562472477555275,0.060242634266614914,0.06676772236824036,0.03629586473107338,0.042244844138622284,0.030933188274502754,0.024562472477555275,0.024562472477555275,0.024562472477555275,0.06676772236824036,0.024562472477555275,0.024562472477555275,0.024562472477555275,0.026570048183202744,0.04505900666117668,0.054197560995817184,0.03683442622423172
2010-03-05,0.05922404304146767,0.021787308156490326,0.021787308156490326,0.021787308156490326,0.04494268074631691,0.04528160020709038,0.05922404304146767,0.021787308156490326,0.028195666149258614,0.021787308156490326,0.021787308156490326,0.05922404304146767,0.05922404304146767,0.021787308156490326,0.021787308156490326,0.021787308156490326,0.021787308156490326,0.021787308156490326,0.04391632601618767,0.052503395825624466,0.021787308156490326,0.021995166316628456,0.021787308156490326,0.021787308156490326,0.021787308156490326,0.05922404304146767,0.05922404304146767,0.021787308156490326,0.05922404304146767
2010-03-08,0.05611497163772583,0.024338193237781525,0.03752071037888527,0.024338193237781525,0.03406181186437607,0.06615806370973587,0.024338193237781525,0.06615806370973587,0.024338193237781525,0.024338193237781525,0.024338193237781525,0.04346004128456116,0.024338193237781525,0.024338193237781525,0.024338193237781525,0.04537538066506386,0.04028727114200592,0.024338193237781525,0.024338193237781525,0.037774015218019485,0.024338193237781525,0.026960596442222595,0.024338193237781525,0.024338193237781525,0.06615806370973587,0.02440185658633709,0.06615806370973587,0.024338193237781525,0.024338193237781525
2010-03-09,0.02311696670949459,0.02311696670949459,0.02311696670949459,0.02311696670949459,0.02311696670949459,0.06283842772245407,0.02311696670949459,0.02311696670949459,0.03751324489712715,0.02311696670949459,0.02311696670949459,0.02311696670949459,0.027416741475462914,0.02311696670949459,0.02311696670949459,0.04456307366490364,0.02311696670949459,0.04992755874991417,0.02733461931347847,0.04798280447721481,0.06283842772245407,0.05961214378476143,0.02311696670949459,0.02311696670949459,0.06283842772245407,0.02311696670949459,0.06283842772245407,0.02311696670949459,0.061307743191719055
2010-03-10,0.02300809696316719,0.02156013436615467,0.028272712603211403,0.02156013436615467,0.02156013436615467,0.05860652029514313,0.05860652029514313,0.04288278892636299,0.02156013436615467,0.02156013436615467,0.02156013436615467,0.04298827424645424,0.03385717794299126,0.05860652029514313,0.02156013436615467,0.05860652029514313,0.02156013436615467,0.02156013436615467,0.02156013436615467,0.05860652029514313,0.02156013436615467,0.058399565517902374,0.02156013436615467,0.02156013436615467,0.049303341656923294,0.021704811602830887,0.04135790467262268,0.05860652029514313,0.0263044610619545
2010-03-11,0.06075059249997139,0.02234889566898346,0.02234889566898346,0.03803223371505737,0.02234889566898346,0.022753339260816574,0.027732186019420624,0.02234889566898346,0.02234889566898346,0.02234889566898346,0.02234889566898346,0.06075059249997139,0.05087420716881752,0.035042718052864075,0.02234889566898346,0.06075059249997139,0.03992200270295143,0.04051831364631653,0.02234889566898346,0.02234889566898346,0.02981915883719921,0.02234889566898346,0.048771727830171585,0.02234889566898346,0.06075059249997139,0.02234889566898346,0.04989660158753395,0.02234889566898346,0.06075059249997139
2010-03-12,0.058592453598976135,0.021554959937930107,0.021554959937930107,0.021554959937930107,0.04814515635371208,0.058592453598976135,0.021554959937930107,0.03858334198594093,0.021554959937930107,0.021554959937930107,0.03910534828901291,0.05814604461193085,0.021554959937930107,0.021554959937930107,0.045423973351716995,0.021554959937930107,0.045001689344644547,0.048723287880420685,0.021554959937930107,0.035608988255262375,0.05078769102692604,0.058592453598976135,0.021554959937930107,0.035146672278642654,0.02446114458143711,0.04640951007604599,0.021554959937930107,0.021554959937930107,0.028465325012803078
2010-03-15,0.03481680527329445,0.022301236167550087,0.022301236167550087,0.042016126215457916,0.022301236167550087,0.04326514154672623,0.026585156098008156,0.048410069197416306,0.022301236167550087,0.022301236167550087,0.022301236167550087,0.06062104180455208,0.02233542501926422,0.022301236167550087,0.02710658498108387,0.022301236167550087,0.022301236167550087,0.022301236167550087,0.022301236167550087,0.06062104180455208,0.06062104180455208,0.022301236167550087,0.026878343895077705,0.036167535930871964,0.022301236167550087,0.038776662200689316,0.06062104180455208,0.06062104180455208,0.06062104180455208
2010-03-16,0.024433616548776627,0.024433616548776627,0.024433616548776627,0.024433616548776627,0.026352722197771072,0.06641745567321777,0.06641745567321777,0.04628974571824074,0.024433616548776627,0.024433616548776627,0.06641745567321777,0.030648110434412956,0.024433616548776627,0.06190606206655502,0.024433616548776627,0.024433616548776627,0.024433616548776627,0.02848774567246437,0.024433616548776627,0.024433616548776627,0.024433616548776627,0.06203828752040863,0.044523704797029495,0.024433616548776627,0.04006842151284218,0.030934514477849007,0.024433616548776627,0.03856049105525017,0.024433616548776627
2010-03-17,0.04313753545284271,0.02045954018831253,0.05561479553580284,0.04974670708179474,0.02045954018831253,0.05561479553580284,0.02045954018831253,0.02045954018831253,0.05561479553580284,0.02045954018831253,0.02045954018831253,0.048886001110076904,0.04064004123210907,0.02045954018831253,0.02045954018831253,0.05561479553580284,0.02045954018831253,0.02045954018831253,0.03034508042037487,0.05561479553580284,0.02045954018831253,0.02045954018831253,0.02045954018831253,0.02045954018831253,0.041917819529771805,0.04913020133972168,0.05561479553580284,0.05561479553580284,0.02045954018831253
2010-03-18,0.022370561957359314,0.022370561957359314,0.022370561957359314,0.03142141178250313,0.022370561957359314,0.06080949306488037,0.022370561957359314,0.03905307501554489,0.022370561957359314,0.022370561957359314,0.022370561957359314,0.022370561957359314,0.022370561957359314,0.022370561957359314,0.04437695071101189,0.06080949306488037,0.022370561957359314,0.026204070076346397,0.022370561957359314,0.035379353910684586,0.058118343353271484,0.06080949306488037,0.04266096651554108,0.022370561957359314,0.022370561957359314,0.06080949306488037,0.022370561957359314,0.06080949306488037,0.06080949306488037
2010-03-19,0.02385663241147995,0.02385663241147995,0.029916847124695778,0.06484904885292053,0.02385663241147995,0.03199217841029167,0.02385663241147995,0.03890739008784294,0.02385663241147995,0.05068588629364967,0.02385663241147995,0.04658656567335129,0.06484904885292053,0.02385663241147995,0.02385663241147995,0.02385663241147995,0.04506140947341919,0.03209258243441582,0.02385663241147995,0.05294078588485718,0.02385663241147995,0.06484904885292053,0.02385663241147995,0.02385663241147995,0.02385663241147995,0.04940517619252205,0.0454416386783123,0.02457287907600403,0.02385663241147995
